2015 GEOID,"2010 Census Percent Rural",,,,,,,,,,,,,
48243,100,,,,,,,,,,,,,
48245,8.402008935,,,,,,,,,,,,,
48247,17.39622642,,,,,,,,,,,,,
48249,40.08521475,,,,,,,,,,,,,
48251,37.87417017,,,,,,,,,,,,,
48253,85.14998515,,,,,,,,,,,,,
48255,38.39044792,,,,,,,,,,,,,
48257,48.81761006,,,,,,,,,,,,,
48259,58.15923376,,,,,,,,,,,,,
48261,100,,,,,,,,,,,,,
48263,100,,,,,,,,,,,,,
48265,41.102267,,,,,,,,,,,,,
48267,44.3021489,,,,,,,,,,,,,
48269,100,,,,,,,,,,,,,
48271,20.45580878,,,,,,,,,,,,,
48273,18.87027853,,,,,,,,,,,,,
48275,100,,,,,,,,,,,,,
48277,47.0829233,,,,,,,,,,,,,
48279,57.68762968,,,,,,,,,,,,,
48281,68.26752046,,,,,,,,,,,,,
48283,46.35492303,,,,,,,,,,,,,
48285,81.31651352,,,,,,,,,,,,,
48287,69.72068384,,,,,,,,,,,,,
48289,100,,,,,,,,,,,,,
48291,63.22726492,,,,,,,,,,,,,
48293,53.61785836,,,,,,,,,,,,,
48295,100,,,,,,,,,,,,,
48297,100,,,,,,,,,,,,,
48299,45.17900627,,,,,,,,,,,,,
48301,100,,,,,,,,,,,,,
48303,11.33554017,,,,,,,,,,,,,
48305,56.72020287,,,,,,,,,,,,,
48307,35.32536521,,,,,,,,,,,,,
48309,23.35189395,,,,,,,,,,,,,
48311,100,,,,,,,,,,,,,
48313,67.40339578,,,,,,,,,,,,,
48315,100,,,,,,,,,,,,,
48317,100,,,,,,,,,,,,,
48319,100,,,,,,,,,,,,,
48321,36.41763392,,,,,,,,,,,,,
48323,9.25577795,,,,,,,,,,,,,
48325,61.55501456,,,,,,,,,,,,,
48327,100,,,,,,,,,,,,,
48329,12.29177626,,,,,,,,,,,,,
48331,56.18208991,,,,,,,,,,,,,
48333,100,,,,,,,,,,,,,
48335,36.74359247,,,,,,,,,,,,,
48337,58.94315128,,,,,,,,,,,,,
48339,22.72559715,,,,,,,,,,,,,
48341,16.8142805,,,,,,,,,,,,,
48343,78.4212154,,,,,,,,,,,,,
48345,100,,,,,,,,,,,,,
48347,46.46023185,,,,,,,,,,,,,
48349,52.65737928,,,,,,,,,,,,,
48351,100,,,,,,,,,,,,,
48353,32.6564143,,,,,,,,,,,,,
48355,6.447241956,,,,,,,,,,,,,
48357,13.90981121,,,,,,,,,,,,,
48359,100,,,,,,,,,,,,,
48361,35.17113286,,,,,,,,,,,,,
48363,50.21521824,,,,,,,,,,,,,
48365,72.71810388,,,,,,,,,,,,,
48367,56.08456558,,,,,,,,,,,,,
48369,60.01558087,,,,,,,,,,,,,
48371,39.77558522,,,,,,,,,,,,,
48373,77.63856165,,,,,,,,,,,,,
48375,8.996225418,,,,,,,,,,,,,
48377,40.47070862,,,,,,,,,,,,,
48379,93.22888034,,,,,,,,,,,,,
48381,14.37564713,,,,,,,,,,,,,
48383,13.30561331,,,,,,,,,,,,,
48385,100,,,,,,,,,,,,,
48387,75.73094868,,,,,,,,,,,,,
48389,14.49611841,,,,,,,,,,,,,
48391,60.6799404,,,,,,,,,,,,,
48393,100,,,,,,,,,,,,,
48395,73.85392853,,,,,,,,,,,,,
48397,16.03584513,,,,,,,,,,,,,
48399,40.75802305,,,,,,,,,,,,,
48401,65.87286705,,,,,,,,,,,,,
48403,100,,,,,,,,,,,,,
48405,100,,,,,,,,,,,,,
48407,100,,,,,,,,,,,,,
48409,19.6500216,,,,,,,,,,,,,
48411,49.35573316,,,,,,,,,,,,,
48413,100,,,,,,,,,,,,,
48415,31.70025412,,,,,,,,,,,,,
48417,100,,,,,,,,,,,,,
48419,79.43256837,,,,,,,,,,,,,
48421,100,,,,,,,,,,,,,
48423,31.60780873,,,,,,,,,,,,,
48425,100,,,,,,,,,,,,,
48427,23.70587849,,,,,,,,,,,,,
48429,39.36656282,,,,,,,,,,,,,
48431,100,,,,,,,,,,,,,
48433,100,,,,,,,,,,,,,
48435,18.79844961,,,,,,,,,,,,,
48437,37.5732111,,,,,,,,,,,,,
48439,1.288201327,,,,,,,,,,,,,
48441,16.03348897,,,,,,,,,,,,,
48443,100,,,,,,,,,,,,,
48445,24.66998656,,,,,,,,,,,,,
48447,100,,,,,,,,,,,,,
48449,50.55668955,,,,,,,,,,,,,
48451,15.64087676,,,,,,,,,,,,,
48453,5.463522171,,,,,,,,,,,,,
48455,77.23688721,,,,,,,,,,,,,
48457,78.13103005,,,,,,,,,,,,,
48459,79.29990587,,,,,,,,,,,,,
48461,100,,,,,,,,,,,,,
48463,31.38420754,,,,,,,,,,,,,
48465,10.15773645,,,,,,,,,,,,,
48467,75.01854352,,,,,,,,,,,,,
48469,26.62657127,,,,,,,,,,,,,
48471,45.58288266,,,,,,,,,,,,,
48473,61.64101377,,,,,,,,,,,,,
48475,27.88515669,,,,,,,,,,,,,
48477,53.49071712,,,,,,,,,,,,,
48479,2.599638839,,,,,,,,,,,,,
48481,49.89583333,,,,,,,,,,,,,
48483,100,,,,,,,,,,,,,
48485,10.66692015,,,,,,,,,,,,,
48487,21.89139269,,,,,,,,,,,,,
48489,34.57576579,,,,,,,,,,,,,
48491,11.98994982,,,,,,,,,,,,,
48493,85.86141013,,,,,,,,,,,,,
48495,18.12939522,,,,,,,,,,,,,
48497,72.10749742,,,,,,,,,,,,,
48499,74.1993137,,,,,,,,,,,,,
48501,37.32707196,,,,,,,,,,,,,
48503,33.56873315,,,,,,,,,,,,,
48505,23.53402768,,,,,,,,,,,,,
48507,38.03202877,,,,,,,,,,,,,
49001,56.52436265,,,,,,,,,,,,,
49003,31.09954977,,,,,,,,,,,,,
49005,15.68757989,,,,,,,,,,,,,
49007,33.71489978,,,,,,,,,,,,,
49009,100,,,,,,,,,,,,,
49011,0.919475723,,,,,,,,,,,,,
49013,68.21088838,,,,,,,,,,,,,
49015,73.64249271,,,,,,,,,,,,,
49017,100,,,,,,,,,,,,,
49019,25.38753388,,,,,,,,,,,,,
49021,22.55485995,,,,,,,,,,,,,
49023,43.47062268,,,,,,,,,,,,,
49025,54.91929825,,,,,,,,,,,,,
49027,73.94225386,,,,,,,,,,,,,
49029,62.84718555,,,,,,,,,,,,,
49031,100,,,,,,,,,,,,,
49033,100,,,,,,,,,,,,,
49035,0.903312274,,,,,,,,,,,,,
49037,77.86518378,,,,,,,,,,,,,
49039,40.92804256,,,,,,,,,,,,,
49041,64.71493126,,,,,,,,,,,,,
49043,39.19997798,,,,,,,,,,,,,
49045,17.70071112,,,,,,,,,,,,,
49047,46.8485332,,,,,,,,,,,,,
49049,3.326983684,,,,,,,,,,,,,
49051,26.85082873,,,,,,,,,,,,,
49053,15.21340912,,,,,,,,,,,,,
49055,100,,,,,,,,,,,,,
49057,5.800999844,,,,,,,,,,,,,
50001,78.43078678,,,,,,,,,,,,,
50003,64.51178451,,,,,,,,,,,,,
50005,74.39075159,,,,,,,,,,,,,
50007,25.98613817,,,,,,,,,,,,,
50009,100,,,,,,,,,,,,,
50011,71.71490806,,,,,,,,,,,,,
50013,100,,,,,,,,,,,,,
50015,100,,,,,,,,,,,,,
50017,97.23873376,,,,,,,,,,,,,
50019,85.29616981,,,,,,,,,,,,,
50021,61.01359463,,,,,,,,,,,,,
50023,52.80511976,,,,,,,,,,,,,
50025,68.24523173,,,,,,,,,,,,,
50027,75.58849479,,,,,,,,,,,,,
51001,100,,,,,,,,,,,,,
51003,45.004545,,,,,,,,,,,,,
51005,52.39384615,,,,,,,,,,,,,
51007,100,,,,,,,,,,,,,
51009,63.66333879,,,,,,,,,,,,,
51011,100,,,,,,,,,,,,,
51013,0,,,,,,,,,,,,,
51015,66.4379661,,,,,,,,,,,,,
51017,100,,,,,,,,,,,,,
51019,78.43205778,,,,,,,,,,,,,
51021,100,,,,,,,,,,,,,
51023,64.09738144,,,,,,,,,,,,,
51025,75.50762877,,,,,,,,,,,,,
51027,100,,,,,,,,,,,,,
51029,100,,,,,,,,,,,,,
51031,61.11374494,,,,,,,,,,,,,
51033,78.40252233,,,,,,,,,,,,,
51035,97.1439984,,,,,,,,,,,,,
51036,100,,,,,,,,,,,,,
51037,100,,,,,,,,,,,,,
51041,5.92880001,,,,,,,,,,,,,
51043,69.52401311,,,,,,,,,,,,,
51045,100,,,,,,,,,,,,,
51047,61.92250851,,,,,,,,,,,,,
51049,96.00079586,,,,,,,,,,,,,
51051,100,,,,,,,,,,,,,
51053,71.20817114,,,,,,,,,,,,,
51057,77.27558067,,,,,,,,,,,,,
51059,1.394010718,,,,,,,,,,,,,
51061,57.49582074,,,,,,,,,,,,,
51063,100,,,,,,,,,,,,,
51065,62.9130824,,,,,,,,,,,,,
51067,89.23057747,,,,,,,,,,,,,
51069,44.77236447,,,,,,,,,,,,,
51071,66.2848548,,,,,,,,,,,,,
51073,64.62640404,,,,,,,,,,,,,
51075,96.99313902,,,,,,,,,,,,,
51077,99.87767978,,,,,,,,,,,,,
51079,51.24164538,,,,,,,,,,,,,
51081,87.01298701,,,,,,,,,,,,,
51083,77.08120637,,,,,,,,,,,,,
51085,39.0855472,,,,,,,,,,,,,
51087,4.268982032,,,,,,,,,,,,,
51089,60.72094698,,,,,,,,,,,,,
51091,100,,,,,,,,,,,,,
51093,57.38588035,,,,,,,,,,,,,
51095,15.85160202,,,,,,,,,,,,,
51097,100,,,,,,,,,,,,,
51099,73.18945047,,,,,,,,,,,,,
51101,83.21305303,,,,,,,,,,,,,
51103,100,,,,,,,,,,,,,
51105,99.56227772,,,,,,,,,,,,,
51107,12.60090102,,,,,,,,,,,,,
51109,100,,,,,,,,,,,,,
51111,100,,,,,,,,,,,,,
51113,100,,,,,,,,,,,,,
51115,100,,,,,,,,,,,,,
51117,77.81037064,,,,,,,,,,,,,
51119,100,,,,,,,,,,,,,
51121,24.92584117,,,,,,,,,,,,,
51125,100,,,,,,,,,,,,,
51127,100,,,,,,,,,,,,,
51131,100,,,,,,,,,,,,,
51133,100,,,,,,,,,,,,,
51135,52.34340503,,,,,,,,,,,,,
51137,57.77903886,,,,,,,,,,,,,
51139,80.15972049,,,,,,,,,,,,,
51141,100,,,,,,,,,,,,,
51143,85.62970428,,,,,,,,,,,,,
51145,99.67553305,,,,,,,,,,,,,
51147,63.21037316,,,,,,,,,,,,,
51149,53.40237929,,,,,,,,,,,,,
51153,4.166148427,,,,,,,,,,,,,
51155,46.90295939,,,,,,,,,,,,,
51157,100,,,,,,,,,,,,,
51159,100,,,,,,,,,,,,,
51161,18.54053001,,,,,,,,,,,,,
51163,91.63939571,,,,,,,,,,,,,
51165,59.33249469,,,,,,,,,,,,,
51167,88.18562481,,,,,,,,,,,,,
51169,82.12452,,,,,,,,,,,,,
51171,66.58490701,,,,,,,,,,,,,
51173,75.28564332,,,,,,,,,,,,,
51175,97.9644588,,,,,,,,,,,,,
51177,32.32758973,,,,,,,,,,,,,
51179,19.75480959,,,,,,,,,,,,,
51181,100,,,,,,,,,,,,,
51183,100,,,,,,,,,,,,,
51185,51.88783886,,,,,,,,,,,,,
51187,50.4085163,,,,,,,,,,,,,
51191,71.67614258,,,,,,,,,,,,,
51193,78.8415263,,,,,,,,,,,,,
51195,56.67036572,,,,,,,,,,,,,
51197,75.33093894,,,,,,,,,,,,,
51199,6.125454462,,,,,,,,,,,,,
51510,0,,,,,,,,,,,,,
51520,0.039248668,,,,,,,,,,,,,
51530,3.894736842,,,,,,,,,,,,,
51540,0,,,,,,,,,,,,,
51550,7.62705381,,,,,,,,,,,,,
51570,0,,,,,,,,,,,,,
51580,0,,,,,,,,,,,,,
51590,4.515155034,,,,,,,,,,,,,
51595,6.310106293,,,,,,,,,,,,,
51600,0,,,,,,,,,,,,,
51610,0,,,,,,,,,,,,,
51620,3.250990445,,,,,,,,,,,,,
51630,1.165280408,,,,,,,,,,,,,
51640,13.71769384,,,,,,,,,,,,,
51650,0.248786982,,,,,,,,,,,,,
51660,0,,,,,,,,,,,,,
51670,0,,,,,,,,,,,,,
51678,0,,,,,,,,,,,,,
51680,2.691615499,,,,,,,,,,,,,
51683,0,,,,,,,,,,,,,
51685,0,,,,,,,,,,,,,
51690,0,,,,,,,,,,,,,
51700,0.028182089,,,,,,,,,,,,,
51710,0,,,,,,,,,,,,,
51720,2.577059121,,,,,,,,,,,,,
51730,2.106724244,,,,,,,,,,,,,
51735,6.502057613,,,,,,,,,,,,,
51740,0,,,,,,,,,,,,,
51750,2.931496831,,,,,,,,,,,,,
51760,0,,,,,,,,,,,,,
51770,0.006183527,,,,,,,,,,,,,
51775,0,,,,,,,,,,,,,
51790,3.693253601,,,,,,,,,,,,,
51800,21.63267719,,,,,,,,,,,,,
51810,1.534495906,,,,,,,,,,,,,
51820,2.527849186,,,,,,,,,,,,,
51830,0,,,,,,,,,,,,,
51840,0,,,,,,,,,,,,,
53001,40.15912003,,,,,,,,,,,,,
53003,6.654950747,,,,,,,,,,,,,
53005,10.57102245,,,,,,,,,,,,,
53007,27.22454557,,,,,,,,,,,,,
53009,35.4531959,,,,,,,,,,,,,
53011,13.7684754,,,,,,,,,,,,,
53013,34.25698872,,,,,,,,,,,,,
53015,28.65149888,,,,,,,,,,,,,
53017,26.595717,,,,,,,,,,,,,
53019,100,,,,,,,,,,,,,
53021,13.3336745,,,,,,,,,,,,,
53023,100,,,,,,,,,,,,,
53025,38.74887792,,,,,,,,,,,,,
53027,40.11291674,,,,,,,,,,,,,
53029,46.89577867,,,,,,,,,,,,,
53031,57.4685324,,,,,,,,,,,,,
53033,3.207147292,,,,,,,,,,,,,
53035,16.7417265,,,,,,,,,,,,,
53037,40.0562141,,,,,,,,,,,,,
53039,60.21261935,,,,,,,,,,,,,
53041,60.65469485,,,,,,,,,,,,,
53043,100,,,,,,,,,,,,,
53045,63.69627177,,,,,,,,,,,,,
53047,79.98784047,,,,,,,,,,,,,
53049,64.77055449,,,,,,,,,,,,,
53051,83.10899162,,,,,,,,,,,,,
53053,6.59071332,,,,,,,,,,,,,
53055,100,,,,,,,,,,,,,
53057,29.02113754,,,,,,,,,,,,,
53059,100,,,,,,,,,,,,,
53061,10.8194607,,,,,,,,,,,,,
53063,13.67171667,,,,,,,,,,,,,
53065,79.20562358,,,,,,,,,,,,,
53067,20.9887261,,,,,,,,,,,,,
53069,100,,,,,,,,,,,,,
53071,17.12458107,,,,,,,,,,,,,
53073,25.87352093,,,,,,,,,,,,,
53075,27.53037341,,,,,,,,,,,,,
53077,23.51920602,,,,,,,,,,,,,
54001,83.72415456,,,,,,,,,,,,,
54003,31.62553159,,,,,,,,,,,,,
54005,81.40809615,,,,,,,,,,,,,
54007,100,,,,,,,,,,,,,
54009,42.12887947,,,,,,,,,,,,,
54011,21.558571,,,,,,,,,,,,,
54013,100,,,,,,,,,,,,,
54015,100,,,,,,,,,,,,,
54017,100,,,,,,,,,,,,,
54019,57.87267317,,,,,,,,,,,,,
54021,60.71551823,,,,,,,,,,,,,
54023,78.67973528,,,,,,,,,,,,,
54025,69.73506201,,,,,,,,,,,,,
54027,100,,,,,,,,,,,,,
54029,30.31034033,,,,,,,,,,,,,
54031,80.52049911,,,,,,,,,,,,,
54033,37.04974023,,,,,,,,,,,,,
54035,71.43884153,,,,,,,,,,,,,
54037,48.37377098,,,,,,,,,,,,,
54039,25.18815102,,,,,,,,,,,,,
54041,68.98973858,,,,,,,,,,,,,
54043,100,,,,,,,,,,,,,
54045,70.75089133,,,,,,,,,,,,,
54047,85.99014155,,,,,,,,,,,,,
54049,41.48321458,,,,,,,,,,,,,
54051,48.99266016,,,,,,,,,,,,,
54053,65.00878349,,,,,,,,,,,,,
54055,40.73140177,,,,,,,,,,,,,
54057,64.59308096,,,,,,,,,,,,,
54059,89.73881292,,,,,,,,,,,,,
54061,26.86273898,,,,,,,,,,,,,
54063,88.52021923,,,,,,,,,,,,,
54065,100,,,,,,,,,,,,,
54067,87.15739717,,,,,,,,,,,,,
54069,23.09250051,,,,,,,,,,,,,
54071,100,,,,,,,,,,,,,
54073,54.46416831,,,,,,,,,,,,,
54075,100,,,,,,,,,,,,,
54077,90.45047733,,,,,,,,,,,,,
54079,35.78380132,,,,,,,,,,,,,
54081,39.25867688,,,,,,,,,,,,,
54083,62.38394831,,,,,,,,,,,,,
54085,100,,,,,,,,,,,,,
54087,79.99464023,,,,,,,,,,,,,
54089,72.12608602,,,,,,,,,,,,,
54091,59.70405445,,,,,,,,,,,,,
54093,100,,,,,,,,,,,,,
54095,91.05125977,,,,,,,,,,,,,
54097,64.00181413,,,,,,,,,,,,,
54099,65.18678939,,,,,,,,,,,,,
54101,100,,,,,,,,,,,,,
54103,53.85635892,,,,,,,,,,,,,
54105,100,,,,,,,,,,,,,
54107,26.77446065,,,,,,,,,,,,,
54109,88.8846865,,,,,,,,,,,,,
55001,100,,,,,,,,,,,,,
55003,54.86166986,,,,,,,,,,,,,
55005,65.92762154,,,,,,,,,,,,,
55007,100,,,,,,,,,,,,,
55009,14.49434895,,,,,,,,,,,,,
55011,100,,,,,,,,,,,,,
55013,100,,,,,,,,,,,,,
55015,27.53466337,,,,,,,,,,,,,
55017,46.14275415,,,,,,,,,,,,,
55019,91.72960507,,,,,,,,,,,,,
55021,60.67073707,,,,,,,,,,,,,
55023,62.41888969,,,,,,,,,,,,,
55025,12.32991786,,,,,,,,,,,,,
55027,48.64182787,,,,,,,,,,,,,
55029,68.98686342,,,,,,,,,,,,,
55031,38.7554066,,,,,,,,,,,,,
55033,59.31322252,,,,,,,,,,,,,
55035,23.00072922,,,,,,,,,,,,,
55037,100,,,,,,,,,,,,,
55039,35.12933791,,,,,,,,,,,,,
55041,100,,,,,,,,,,,,,
55043,64.48797063,,,,,,,,,,,,,
55045,60.21660062,,,,,,,,,,,,,
55047,74.32680699,,,,,,,,,,,,,
55049,79.92147592,,,,,,,,,,,,,
55051,67.79918864,,,,,,,,,,,,,
55053,72.23825126,,,,,,,,,,,,,
55055,34.05109576,,,,,,,,,,,,,
55057,83.49459946,,,,,,,,,,,,,
55059,10.72308413,,,,,,,,,,,,,
55061,72.3340138,,,,,,,,,,,,,
55063,16.82775345,,,,,,,,,,,,,
55065,100,,,,,,,,,,,,,
55067,59.16303749,,,,,,,,,,,,,
55069,54.04794211,,,,,,,,,,,,,
55071,38.86201223,,,,,,,,,,,,,
55073,42.99023593,,,,,,,,,,,,,
55075,61.82902584,,,,,,,,,,,,,
55077,100,,,,,,,,,,,,,
55078,100,,,,,,,,,,,,,
55079,0.192036804,,,,,,,,,,,,,
55081,57.67241958,,,,,,,,,,,,,
55083,81.34360064,,,,,,,,,,,,,
55085,74.97083171,,,,,,,,,,,,,
55087,24.73867399,,,,,,,,,,,,,
55089,24.88685688,,,,,,,,,,,,,
55091,100,,,,,,,,,,,,,
55093,53.64830932,,,,,,,,,,,,,
55095,85.46544509,,,,,,,,,,,,,
55097,36.03164855,,,,,,,,,,,,,
55099,100,,,,,,,,,,,,,
55101,12.2779006,,,,,,,,,,,,,
55103,72.13806115,,,,,,,,,,,,,
55105,20.41651334,,,,,,,,,,,,,
55107,76.62487292,,,,,,,,,,,,,
55109,53.168534,,,,,,,,,,,,,
55111,46.14689557,,,,,,,,,,,,,
55113,84.20003624,,,,,,,,,,,,,
55115,74.39271496,,,,,,,,,,,,,
55117,28.28486585,,,,,,,,,,,,,
55119,80.44371405,,,,,,,,,,,,,
55121,89.61340922,,,,,,,,,,,,,
55123,85.69173412,,,,,,,,,,,,,
55125,100,,,,,,,,,,,,,
55127,34.19708886,,,,,,,,,,,,,
55129,83.20030168,,,,,,,,,,,,,
55131,30.78468689,,,,,,,,,,,,,
55133,9.860448177,,,,,,,,,,,,,
55135,64.93989697,,,,,,,,,,,,,
55137,89.49624428,,,,,,,,,,,,,
55139,13.43102147,,,,,,,,,,,,,
55141,36.68276499,,,,,,,,,,,,,
56001,11.93972286,,,,,,,,,,,,,
56003,100,,,,,,,,,,,,,
56005,29.0724644,,,,,,,,,,,,,
56007,41.630469,,,,,,,,,,,,,
56009,55.36037013,,,,,,,,,,,,,
56011,100,,,,,,,,,,,,,
56013,51.42437006,,,,,,,,,,,,,
56015,45.99592422,,,,,,,,,,,,,
56017,31.48379052,,,,,,,,,,,,,
56019,49.02555724,,,,,,,,,,,,,
56021,19.78460398,,,,,,,,,,,,,
56023,82.72948194,,,,,,,,,,,,,
56025,14.44930417,,,,,,,,,,,,,
56027,100,,,,,,,,,,,,,
56029,44.24038291,,,,,,,,,,,,,
56031,58.64774432,,,,,,,,,,,,,
56033,35.47877456,,,,,,,,,,,,,
56035,100,,,,,,,,,,,,,
56037,10.91631283,,,,,,,,,,,,,
56039,46.43091951,,,,,,,,,,,,,
56041,43.09593712,,,,,,,,,,,,,
56043,35.95452947,,,,,,,,,,,,,
56045,54.53662597,,,,,,,,,,,,,
